station_id,station_name,model,horizon,target_data_class,n,MAPE,MSE,RMSE,Bias,MedianAbsoluteError,MAE
la_poza,La Poza,TimesFM,19,gap_filled_or_missing_observation,18.0,24.792591767517244,0.2717897551323743,0.5213345903854589,-0.10648371091623042,0.23729229682663305,0.36133594921658096
la_poza,La Poza,TimesFM,20,direct_observation,7.0,135.4121908934954,1.2492774911437088,1.1177108262621906,0.694418370928083,0.432865047454834,0.7948210514613561
la_poza,La Poza,TimesFM,20,gap_filled_or_missing_observation,18.0,25.452781737247363,0.3062029920708995,0.5533561168640856,-0.12265323908949753,0.2539452206204751,0.3832328605472504
la_poza,La Poza,TimesFM,21,direct_observation,7.0,116.0692248818751,1.40226407355538,1.1841723158203707,0.7528808010646275,0.39208226585388184,0.8200682863507952
la_poza,La Poza,TimesFM,21,gap_filled_or_missing_observation,18.0,26.196312238809732,0.330021294267283,0.5744747986354867,-0.11988796620871721,0.25541179927925595,0.39523663720611313
la_poza,La Poza,TimesFM,22,direct_observation,7.0,109.89305271855396,1.4506418827286567,1.2044259556853865,0.7284065529959542,0.4173454284667969,0.7942332540239606
la_poza,La Poza,TimesFM,22,gap_filled_or_missing_observation,18.0,26.76791071204565,0.3649116261422015,0.6040791555269901,-0.11952100166411508,0.2159578151134836,0.4069568594286139
la_poza,La Poza,TimesFM,23,direct_observation,7.0,149.93349383548815,1.7446191167300569,1.320840307050802,0.6636457443237305,0.5188663940429687,0.9396948411124095
la_poza,La Poza,TimesFM,23,gap_filled_or_missing_observation,18.0,27.424919997827214,0.3948447227092269,0.6283667103763748,-0.14225088755138637,0.236989293954034,0.4245777129932729
la_poza,La Poza,TimesFM,24,direct_observation,8.0,167.15750940786188,2.3178369052134453,1.522444384932811,0.4059795861244202,0.6473966646194458,1.161866966724396
la_poza,La Poza,TimesFM,24,gap_filled_or_missing_observation,17.0,25.216292157065666,0.17722992369448884,0.4209868450373347,-0.046798594969361174,0.21176190056113597,0.3313702650756961
la_poza,La Poza,TimesFM,25,direct_observation,7.0,199.81829932229815,2.2492261669507405,1.499742033468003,0.35329930468967985,0.7464191856384277,1.1759280311039515
la_poza,La Poza,TimesFM,25,gap_filled_or_missing_observation,18.0,30.291610154194487,0.2461062006367133,0.49609091972814146,0.005475387719398002,0.23966126208645433,0.38485417338320044
la_poza,La Poza,TimesFM,26,direct_observation,8.0,169.0677866204981,2.1035795559513333,1.4503722128996175,0.5210341529846192,0.8753280334472655,1.1391442532539369
la_poza,La Poza,TimesFM,26,gap_filled_or_missing_observation,17.0,25.18317140297613,0.21014615120341604,0.4584170057964866,-0.038533600483005956,0.2276417080627997,0.3323627750761971
la_poza,La Poza,TimesFM,27,direct_observation,8.0,208.43374203766797,2.2235838429803305,1.49116861654889,0.6528702282905579,0.8605875959396362,1.1895758256912232
la_poza,La Poza,TimesFM,27,gap_filled_or_missing_observation,17.0,26.030539028677584,0.23770345138625426,0.487548409274663,-0.058346634214916974,0.2502156136027667,0.34834766383162014
la_poza,La Poza,TimesFM,28,direct_observation,8.0,233.63891335535465,2.947657902351878,1.7168744573648587,0.5353025958538056,1.2549528818130493,1.429369180440903
la_poza,La Poza,TimesFM,28,gap_filled_or_missing_observation,17.0,27.14862686230109,0.26303640036713244,0.5128707443080882,-0.056590347874650275,0.2813813614271399,0.36021487605782926
la_poza,La Poza,TimesFM,29,direct_observation,8.0,206.04974457544557,2.6611417199096015,1.6313006221753248,0.5678203423023225,1.2196841497421265,1.3222255918979646
la_poza,La Poza,TimesFM,29,gap_filled_or_missing_observation,17.0,28.75989748647439,0.2972029667099505,0.5451632477615769,-0.06449633554066464,0.2498561154448935,0.3845059732578296
la_poza,La Poza,TimesFM,30,direct_observation,7.0,172.9491985438331,2.565562000892879,1.6017371822158837,0.5963133029937745,1.326853744506836,1.2868892045702256
la_poza,La Poza,TimesFM,30,gap_filled_or_missing_observation,18.0,32.018556124040586,0.32330364476946327,0.5685979640919085,-0.04603860365511428,0.27840806327939505,0.41909453040761724
pucon,Pucón,Chronos Large,1,direct_observation,7.0,9.043852204407473,0.032638256069831,0.18066061017784424,0.07225480474744524,0.08486955976486216,0.12276975876944407
pucon,Pucón,Chronos Large,1,gap_filled_or_missing_observation,18.0,3.1241997982448653,0.005683051269550184,0.0753860150793911,0.0035911420228177515,0.02657777813908546,0.05076206979635914
